zipcode,cases,date
56142,61,11/27/20
56143,170,11/27/20
56144,76,11/27/20
56145,37,11/27/20
56146,0,11/27/20
56147,17,11/27/20
56149,88,11/27/20
56150,143,11/27/20
56151,40,11/27/20
56152,95,11/27/20
56153,23,11/27/20
56155,42,11/27/20
56156,431,11/27/20
56157,44,11/27/20
56158,32,11/27/20
56159,179,11/27/20
56160,<=5,11/27/20
56161,26,11/27/20
56162,7,11/27/20
56164,428,11/27/20
56165,31,11/27/20
56166,13,11/27/20
56167,39,11/27/20
56168,64,11/27/20
56169,54,11/27/20
56170,24,11/27/20
56171,68,11/27/20
56172,188,11/27/20
56173,25,11/27/20
56174,25,11/27/20
56175,169,11/27/20
56176,55,11/27/20
56177,0,11/27/20
56178,110,11/27/20
56180,75,11/27/20
56181,49,11/27/20
56183,94,11/27/20
56185,48,11/27/20
56186,15,11/27/20
56187,2405,11/27/20
56201,2442,11/27/20
56207,6,11/27/20
56208,103,11/27/20
56209,138,11/27/20
56210,0,11/27/20
56211,30,11/27/20
56212,25,11/27/20
56214,33,11/27/20
56215,304,11/27/20
56216,36,11/27/20
56218,34,11/27/20
56219,28,11/27/20
56220,231,11/27/20
56221,53,11/27/20
56222,105,11/27/20
56223,65,11/27/20
56224,7,11/27/20
56225,49,11/27/20
56226,11,11/27/20
56227,<=5,11/27/20
56228,48,11/27/20
56229,112,11/27/20
56230,34,11/27/20
56231,14,11/27/20
56232,166,11/27/20
56235,19,11/27/20
56236,23,11/27/20
56237,21,11/27/20
56239,66,11/27/20
56240,57,11/27/20
56241,195,11/27/20
56243,75,11/27/20
56244,85,11/27/20
56245,36,11/27/20
56248,34,11/27/20
56249,<=5,11/27/20
56251,90,11/27/20
56252,65,11/27/20
56253,54,11/27/20
56255,15,11/27/20
56256,94,11/27/20
56257,15,11/27/20
56258,1372,11/27/20
56260,40,11/27/20
56262,41,11/27/20
56263,31,11/27/20
56264,182,11/27/20
56265,597,11/27/20
56266,70,11/27/20
56267,336,11/27/20
56270,68,11/27/20
56271,64,11/27/20
56273,352,11/27/20
56274,10,11/27/20
56276,10,11/27/20
56277,121,11/27/20
56278,148,11/27/20
56279,93,11/27/20
56280,31,11/27/20
56281,64,11/27/20
56282,118,11/27/20
56283,404,11/27/20
56284,118,11/27/20
56285,54,11/27/20
56287,6,11/27/20
56288,290,11/27/20
56289,61,11/27/20
56291,24,11/27/20
56292,21,11/27/20
56293,55,11/27/20
56294,<=5,11/27/20
56295,24,11/27/20
56296,75,11/27/20
56297,41,11/27/20
56301,2819,11/27/20
56302,27,11/27/20
56303,2028,11/27/20
56304,1622,11/27/20
56307,498,11/27/20
56308,1637,11/27/20
56309,60,11/27/20
56310,432,11/27/20
56311,24,11/27/20
56312,159,11/27/20
56313,<=5,11/27/20
56314,90,11/27/20
56315,89,11/27/20
56316,80,11/27/20
56317,<=5,11/27/20
56318,82,11/27/20
56319,71,11/27/20
56320,793,11/27/20
56321,150,11/27/20
56323,22,11/27/20
56324,38,11/27/20
56325,12,11/27/20
56326,114,11/27/20
56327,34,11/27/20
56328,12,11/27/20
56329,562,11/27/20
56330,88,11/27/20
56331,117,11/27/20
56332,80,11/27/20
56333,11,11/27/20
56334,298,11/27/20
56335,11,11/27/20
56336,116,11/27/20
56338,104,11/27/20
56339,55,11/27/20
56340,191,11/27/20
56341,<=5,11/27/20
56342,126,11/27/20
56343,43,11/27/20
56344,<=5,11/27/20
56345,943,11/27/20
56347,754,11/27/20
56349,34,11/27/20
56350,11,11/27/20
56352,579,11/27/20
56353,484,11/27/20
56354,70,11/27/20
56355,35,11/27/20
56356,36,11/27/20
56357,57,11/27/20
56358,113,11/27/20
56359,125,11/27/20
56360,290,11/27/20
56361,118,11/27/20
56362,432,11/27/20
56363,12,11/27/20
56364,447,11/27/20
56367,490,11/27/20
56368,341,11/27/20
56369,87,11/27/20
56371,10,11/27/20
56372,0,11/27/20
56373,229,11/27/20
56374,868,11/27/20
56375,69,11/27/20
56376,36,11/27/20
56377,1637,11/27/20
56378,581,11/27/20
56379,1342,11/27/20
56381,100,11/27/20
56382,93,11/27/20
56384,30,11/27/20
56385,30,11/27/20
56386,36,11/27/20
56387,795,11/27/20
56388,0,11/27/20
56389,7,11/27/20
56393,0,11/27/20
56395,0,11/27/20
56396,0,11/27/20
56397,<=5,11/27/20
56398,<=5,11/27/20
56399,0,11/27/20
56401,1550,11/27/20
56425,512,11/27/20
56430,<=5,11/27/20
56431,495,11/27/20
56433,88,11/27/20
56434,8,11/27/20
56435,91,11/27/20
56436,<=5,11/27/20
56437,42,11/27/20
56438,219,11/27/20
56440,79,11/27/20
56441,121,11/27/20
56442,173,11/27/20
56443,60,11/27/20
56444,115,11/27/20
56446,96,11/27/20
56447,49,11/27/20
56448,27,11/27/20
56449,92,11/27/20
56450,49,11/27/20
56452,84,11/27/20
56453,22,11/27/20
56455,59,11/27/20
56456,<=5,11/27/20
56458,10,11/27/20
56459,<=5,11/27/20
56461,145,11/27/20
56464,298,11/27/20
56465,126,11/27/20
56466,194,11/27/20
56467,116,11/27/20
56468,258,11/27/20
56469,47,11/27/20
56470,616,11/27/20
56472,452,11/27/20
56473,186,11/27/20
56474,172,11/27/20
56475,78,11/27/20
56477,147,11/27/20
56478,0,11/27/20
56479,278,11/27/20
56481,95,11/27/20
56482,227,11/27/20
56484,199,11/27/20
56501,1024,11/27/20
56502,26,11/27/20
56510,131,11/27/20
56511,117,11/27/20
56514,213,11/27/20
56515,161,11/27/20
56516,17,11/27/20
56517,14,11/27/20
56518,22,11/27/20
56519,17,11/27/20
56520,256,11/27/20
56521,39,11/27/20
56522,19,11/27/20
56523,44,11/27/20
56524,22,11/27/20
56525,12,11/27/20
56527,32,11/27/20
56528,58,11/27/20
56529,383,11/27/20
56531,79,11/27/20
56533,17,11/27/20
56534,40,11/27/20
56535,62,11/27/20
56536,27,11/27/20
56537,802,11/27/20
56538,7,11/27/20
56540,130,11/27/20
56541,<=5,11/27/20
56542,144,11/27/20
56543,18,11/27/20
56544,299,11/27/20
56545,35,11/27/20
56546,18,11/27/20
56547,166,11/27/20
56548,36,11/27/20
56549,343,11/27/20
56550,18,11/27/20
56551,93,11/27/20
56552,31,11/27/20
56553,9,11/27/20
56554,166,11/27/20
56556,104,11/27/20
56557,155,11/27/20
56560,3340,11/27/20
56561,<=5,11/27/20
56562,22,11/27/20
56563,22,11/27/20
56565,8,11/27/20
56566,18,11/27/20
56567,133,11/27/20
56568,<=5,11/27/20
56569,87,11/27/20
56570,64,11/27/20
56571,84,11/27/20
56572,541,11/27/20
56573,381,11/27/20
56574,22,11/27/20
56575,20,11/27/20
56576,36,11/27/20
56577,0,11/27/20
56578,45,11/27/20
56579,32,11/27/20
56580,57,11/27/20
56581,16,11/27/20
56583,9,11/27/20
56584,46,11/27/20
56585,65,11/27/20
56586,84,11/27/20
56587,77,11/27/20
56588,24,11/27/20
56589,90,11/27/20
56590,6,11/27/20
56591,<=5,11/27/20
56592,28,11/27/20
56593,0,11/27/20
56594,27,11/27/20
56601,1589,11/27/20
56619,26,11/27/20
56621,273,11/27/20
56623,70,11/27/20
56626,18,11/27/20
56627,0,11/27/20
56628,47,11/27/20
56629,<=5,11/27/20
56630,80,11/27/20
56631,0,11/27/20
56633,192,11/27/20
56634,80,11/27/20
56636,214,11/27/20
56637,9,11/27/20
56639,11,11/27/20
56641,23,11/27/20
56644,44,11/27/20
56646,18,11/27/20
56647,23,11/27/20
56649,272,11/27/20
56650,32,11/27/20
56651,42,11/27/20
56652,22,11/27/20
56653,46,11/27/20
56654,6,11/27/20
56655,59,11/27/20
56657,<=5,11/27/20
56658,0,11/27/20
56659,0,11/27/20
56660,9,11/27/20
56661,41,11/27/20
56662,15,11/27/20
56663,6,11/27/20
56666,34,11/27/20
56667,19,11/27/20
56668,<=5,11/27/20
56669,10,11/27/20
56670,68,11/27/20
56671,94,11/27/20
56672,109,11/27/20
56673,43,11/27/20
56676,68,11/27/20
56678,60,11/27/20
56679,<=5,11/27/20
56680,6,11/27/20
56681,33,11/27/20
56682,0,11/27/20
56683,24,11/27/20
56684,15,11/27/20
56685,<=5,11/27/20
56686,17,11/27/20
56687,0,11/27/20
56688,<=5,11/27/20
56701,552,11/27/20
56710,38,11/27/20
56711,<=5,11/27/20
56713,62,11/27/20
56714,121,11/27/20
56715,<=5,11/27/20
56716,600,11/27/20
56720,0,11/27/20
56721,1011,11/27/20
56722,41,11/27/20
56723,73,11/27/20
56724,<=5,11/27/20
56725,39,11/27/20
56726,104,11/27/20
56727,34,11/27/20
56728,70,11/27/20
56729,<=5,11/27/20
56731,<=5,11/27/20
56732,64,11/27/20
56733,9,11/27/20
56734,10,11/27/20
56735,45,11/27/20
56736,46,11/27/20
56737,39,11/27/20
56738,56,11/27/20
56740,<=5,11/27/20
56741,0,11/27/20
56742,46,11/27/20
56744,44,11/27/20
56748,23,11/27/20
56750,142,11/27/20
56751,465,11/27/20
56754,19,11/27/20
56755,<=5,11/27/20
56756,51,11/27/20
56757,34,11/27/20
56758,15,11/27/20
56759,31,11/27/20
56760,8,11/27/20
56761,18,11/27/20
56762,147,11/27/20
56763,286,11/27/20
NA,844,12/3/20
55001,104,12/3/20
55002,0,12/3/20
55003,1094,12/3/20
55005,198,12/3/20
55006,157,12/3/20
55007,86,12/3/20
55008,803,12/3/20
55009,327,12/3/20
55010,0,12/3/20
55011,679,12/3/20
55012,126,12/3/20
55013,384,12/3/20
55014,1808,12/3/20
55016,2038,12/3/20
55017,55,12/3/20
55018,30,12/3/20
55019,77,12/3/20
55020,204,12/3/20
55021,2836,12/3/20
55024,1753,12/3/20
55025,1311,12/3/20
55026,16,12/3/20
55027,162,12/3/20
55029,0,12/3/20
55030,66,12/3/20
55031,79,12/3/20
55032,209,12/3/20
55033,1504,12/3/20
55036,<=5,12/3/20
55037,161,12/3/20
55038,1308,12/3/20
55040,710,12/3/20
55041,475,12/3/20
55042,713,12/3/20
55043,133,12/3/20
55044,3361,12/3/20
55045,407,12/3/20
55046,287,12/3/20
55047,101,12/3/20
55049,147,12/3/20
55051,464,12/3/20
55052,85,12/3/20
55053,42,12/3/20
55054,144,12/3/20
55055,246,12/3/20
55056,822,12/3/20
55057,938,12/3/20
55060,1680,12/3/20
55063,447,12/3/20
55065,56,12/3/20
55066,810,12/3/20
55067,<=5,12/3/20
55068,1479,12/3/20
55069,463,12/3/20
55070,522,12/3/20
55071,308,12/3/20
55072,381,12/3/20
55073,124,12/3/20
55074,133,12/3/20
55075,1205,12/3/20
55076,1231,12/3/20
55077,810,12/3/20
55078,<=5,12/3/20
55079,401,12/3/20
55080,149,12/3/20
55082,1942,12/3/20
55083,<=5,12/3/20
55084,67,12/3/20
55085,18,12/3/20
55087,23,12/3/20
55088,73,12/3/20
55089,95,12/3/20
55090,23,12/3/20
55092,586,12/3/20
55101,327,12/3/20
55102,1003,12/3/20
55103,851,12/3/20
55104,2090,12/3/20
55105,1094,12/3/20
55106,3499,12/3/20
55107,969,12/3/20
55108,656,12/3/20
55109,2209,12/3/20
55110,1971,12/3/20
55111,<=5,12/3/20
55112,2798,12/3/20
55113,2165,12/3/20
55114,258,12/3/20
55115,461,12/3/20
55116,1083,12/3/20
55117,2762,12/3/20
55118,1704,12/3/20
55119,2629,12/3/20
55120,222,12/3/20
55121,484,12/3/20
55122,1562,12/3/20
55123,1325,12/3/20
55124,2887,12/3/20
55125,2127,12/3/20
55126,1225,12/3/20
55127,867,12/3/20
55128,1792,12/3/20
55129,1495,12/3/20
55130,1218,12/3/20
55133,<=5,12/3/20
55144,<=5,12/3/20
55145,0,12/3/20
55146,0,12/3/20
55150,14,12/3/20
55155,<=5,12/3/20
55161,0,12/3/20
55164,<=5,12/3/20
55165,0,12/3/20
55166,0,12/3/20
55168,<=5,12/3/20
55169,0,12/3/20
55170,0,12/3/20
55171,0,12/3/20
55172,0,12/3/20
55175,0,12/3/20
55177,0,12/3/20
55187,<=5,12/3/20
55188,<=5,12/3/20
55191,0,12/3/20
55301,763,12/3/20
55302,447,12/3/20
55303,3408,12/3/20
55304,3145,12/3/20
55305,946,12/3/20
55306,1107,12/3/20
55307,173,12/3/20
55308,603,12/3/20
55309,1221,12/3/20
55310,76,12/3/20
55311,1908,12/3/20
55312,107,12/3/20
55313,1432,12/3/20
55314,72,12/3/20
55315,316,12/3/20
55316,1512,12/3/20
55317,940,12/3/20
55318,1416,12/3/20
55319,333,12/3/20
55320,302,12/3/20
55321,259,12/3/20
55322,188,12/3/20
55323,7,12/3/20
55324,79,12/3/20
55325,296,12/3/20
55327,320,12/3/20
55328,439,12/3/20
55329,119,12/3/20
55330,2645,12/3/20
55331,971,12/3/20
55332,173,12/3/20
55333,70,12/3/20
55334,224,12/3/20
55335,93,12/3/20
55336,671,12/3/20
55337,2674,12/3/20
55338,80,12/3/20
55339,67,12/3/20
55340,394,12/3/20
55341,187,12/3/20
55342,91,12/3/20
55343,1363,12/3/20
55344,718,12/3/20
55345,779,12/3/20
55346,617,12/3/20
55347,1117,12/3/20
55348,<=5,12/3/20
55349,231,12/3/20
55350,994,12/3/20
55352,571,12/3/20
55353,203,12/3/20
55354,202,12/3/20
55355,565,12/3/20
55356,296,12/3/20
55357,192,12/3/20
55358,280,12/3/20
55359,298,12/3/20
55360,186,12/3/20
55361,0,12/3/20
55362,1331,12/3/20
55363,253,12/3/20
55364,651,12/3/20
55365,<=5,12/3/20
55366,14,12/3/20
55367,59,12/3/20
55368,169,12/3/20
55369,2215,12/3/20
55370,61,12/3/20
55371,1031,12/3/20
55372,1948,12/3/20
55373,281,12/3/20
55374,1027,12/3/20
55375,230,12/3/20
55376,1256,12/3/20
55377,7,12/3/20
55378,1712,12/3/20
55379,3023,12/3/20
55380,0,12/3/20
55381,104,12/3/20
55382,235,12/3/20
55383,0,12/3/20
55384,89,12/3/20
55385,51,12/3/20
55386,457,12/3/20
55387,796,12/3/20
55388,238,12/3/20
55389,187,12/3/20
55390,181,12/3/20
55391,824,12/3/20
55392,<=5,12/3/20
55393,0,12/3/20
55394,<=5,12/3/20
55395,173,12/3/20
55396,111,12/3/20
55397,135,12/3/20
55398,1035,12/3/20
55399,<=5,12/3/20
55401,656,12/3/20
55402,35,12/3/20
55403,776,12/3/20
55404,2343,12/3/20
55405,782,12/3/20
55406,1454,12/3/20
55407,2679,12/3/20
55408,2309,12/3/20
55409,658,12/3/20
55410,620,12/3/20
55411,2080,12/3/20
55412,1262,12/3/20
55413,830,12/3/20
55414,1916,12/3/20
55415,336,12/3/20
55416,1717,12/3/20
55417,939,12/3/20
55418,1724,12/3/20
55419,1026,12/3/20
55420,1454,12/3/20
55421,2270,12/3/20
55422,1696,12/3/20
55423,2396,12/3/20
55424,425,12/3/20
55425,767,12/3/20
55426,1316,12/3/20
55427,1293,12/3/20
55428,2511,12/3/20
55429,2206,12/3/20
55430,1852,12/3/20
55431,950,12/3/20
55432,2146,12/3/20
55433,2385,12/3/20
55434,2102,12/3/20
55435,730,12/3/20
55436,663,12/3/20
55437,880,12/3/20
55438,689,12/3/20
55439,372,12/3/20
55440,44,12/3/20
55441,907,12/3/20
55442,628,12/3/20
55443,2732,12/3/20
55444,1219,12/3/20
55445,922,12/3/20
55446,1072,12/3/20
55447,864,12/3/20
55448,1813,12/3/20
55449,2143,12/3/20
55450,<=5,12/3/20
55454,641,12/3/20
55455,83,12/3/20
55458,12,12/3/20
55459,<=5,12/3/20
55460,0,12/3/20
55467,0,12/3/20
55468,<=5,12/3/20
55470,<=5,12/3/20
55472,<=5,12/3/20
55473,<=5,12/3/20
55474,<=5,12/3/20
55478,<=5,12/3/20
55479,0,12/3/20
55480,0,12/3/20
55483,0,12/3/20
55484,0,12/3/20
55485,0,12/3/20
55486,<=5,12/3/20
55487,<=5,12/3/20
55488,<=5,12/3/20
55550,0,12/3/20
55551,0,12/3/20
55552,0,12/3/20
55553,0,12/3/20
55554,0,12/3/20
55555,<=5,12/3/20
55556,0,12/3/20
55557,0,12/3/20
55558,0,12/3/20
55559,0,12/3/20
55560,<=5,12/3/20
55561,0,12/3/20
55562,0,12/3/20
55563,0,12/3/20
55564,0,12/3/20
55565,0,12/3/20
55566,0,12/3/20
55567,0,12/3/20
55568,0,12/3/20
55569,0,12/3/20
55570,0,12/3/20
55571,0,12/3/20
55572,0,12/3/20
55573,0,12/3/20
55574,0,12/3/20
55575,0,12/3/20
55576,0,12/3/20
55577,0,12/3/20
55578,0,12/3/20
55579,0,12/3/20
55580,0,12/3/20
55581,<=5,12/3/20
55582,0,12/3/20
55583,0,12/3/20
55584,0,12/3/20
55585,0,12/3/20
55586,0,12/3/20
55587,0,12/3/20
55588,0,12/3/20
55589,0,12/3/20
55590,0,12/3/20
55591,0,12/3/20
55592,0,12/3/20
55593,0,12/3/20
55594,0,12/3/20
55595,0,12/3/20
55596,0,12/3/20
55597,0,12/3/20
55598,0,12/3/20
55599,0,12/3/20
55601,<=5,12/3/20
55602,<=5,12/3/20
55603,20,12/3/20
55604,55,12/3/20
55605,<=5,12/3/20
55606,10,12/3/20
55607,10,12/3/20
55609,18,12/3/20
55612,9,12/3/20
55613,<=5,12/3/20
55614,150,12/3/20
55615,<=5,12/3/20
55616,248,12/3/20
55702,37,12/3/20
55703,20,12/3/20
55704,32,12/3/20
55705,91,12/3/20
55706,40,12/3/20
55707,139,12/3/20
55708,46,12/3/20
55709,182,12/3/20
55710,61,12/3/20
55711,38,12/3/20
55712,18,12/3/20
55713,46,12/3/20
55716,19,12/3/20
55717,10,12/3/20
55718,195,12/3/20
55719,246,12/3/20
55720,946,12/3/20
55721,167,12/3/20
55722,59,12/3/20
55723,91,12/3/20
55724,41,12/3/20
55725,8,12/3/20
55726,56,12/3/20
55730,0,12/3/20
55731,139,12/3/20
55732,53,12/3/20
55733,283,12/3/20
55734,259,12/3/20
55735,49,12/3/20
55736,44,12/3/20
55738,21,12/3/20
55741,124,12/3/20
55742,23,12/3/20
55744,974,12/3/20
55745,0,12/3/20
55746,801,12/3/20
55747,<=5,12/3/20
55748,57,12/3/20
55749,25,12/3/20
55750,50,12/3/20
55751,51,12/3/20
55752,25,12/3/20
55753,34,12/3/20
55756,16,12/3/20
55757,28,12/3/20
55758,<=5,12/3/20
55760,104,12/3/20
55763,15,12/3/20
55764,25,12/3/20
55765,47,12/3/20
55766,<=5,12/3/20
55767,245,12/3/20
55768,145,12/3/20
55769,62,12/3/20
55771,64,12/3/20
55772,10,12/3/20
55775,71,12/3/20
55777,0,12/3/20
55779,213,12/3/20
55780,8,12/3/20
55781,41,12/3/20
55782,9,12/3/20
55783,100,12/3/20
55784,<=5,12/3/20
55785,12,12/3/20
55786,25,12/3/20
55787,19,12/3/20
55790,68,12/3/20
55792,353,12/3/20
55793,40,12/3/20
55795,129,12/3/20
55797,110,12/3/20
55798,28,12/3/20
55802,160,12/3/20
55803,889,12/3/20
55804,555,12/3/20
55805,528,12/3/20
55806,385,12/3/20
55807,459,12/3/20
55808,271,12/3/20
55810,536,12/3/20
55811,1796,12/3/20
55812,588,12/3/20
55814,<=5,12/3/20
55815,<=5,12/3/20
55816,12,12/3/20
55901,2553,12/3/20
55902,827,12/3/20
55903,42,12/3/20
55904,1709,12/3/20
55905,9,12/3/20
55906,676,12/3/20
55909,55,12/3/20
55910,55,12/3/20
55912,2320,12/3/20
55917,131,12/3/20
55918,28,12/3/20
55919,74,12/3/20
55920,382,12/3/20
55921,170,12/3/20
55922,16,12/3/20
55923,182,12/3/20
55924,68,12/3/20
55925,93,12/3/20
55926,22,12/3/20
55927,215,12/3/20
55929,77,12/3/20
55931,13,12/3/20
55932,106,12/3/20
55933,7,12/3/20
55934,171,12/3/20
55935,26,12/3/20
55936,72,12/3/20
55939,71,12/3/20
55940,111,12/3/20
55941,40,12/3/20
55942,0,12/3/20
55943,112,12/3/20
55944,330,12/3/20
55945,65,12/3/20
55946,167,12/3/20
55947,353,12/3/20
55949,71,12/3/20
55950,13,12/3/20
55951,51,12/3/20
55952,129,12/3/20
55953,46,12/3/20
55954,47,12/3/20
55955,136,12/3/20
55956,85,12/3/20
55957,41,12/3/20
55959,110,12/3/20
55960,172,12/3/20
55961,10,12/3/20
55962,23,12/3/20
55963,203,12/3/20
55964,251,12/3/20
55965,76,12/3/20
55967,36,12/3/20
55968,8,12/3/20
55969,52,12/3/20
55970,40,12/3/20
55971,155,12/3/20
55972,280,12/3/20
55973,17,12/3/20
55974,61,12/3/20
55975,148,12/3/20
55976,339,12/3/20
55977,7,12/3/20
55979,27,12/3/20
55981,233,12/3/20
55982,25,12/3/20
55983,76,12/3/20
55985,87,12/3/20
55987,2169,12/3/20
55988,0,12/3/20
55990,38,12/3/20
55991,69,12/3/20
55992,251,12/3/20
56001,3349,12/3/20
56002,12,12/3/20
56003,804,12/3/20
56006,<=5,12/3/20
56007,1267,12/3/20
56009,53,12/3/20
56010,58,12/3/20
56011,588,12/3/20
56013,201,12/3/20
56014,34,12/3/20
56016,61,12/3/20
56017,61,12/3/20
56019,52,12/3/20
56020,<=5,12/3/20
56021,62,12/3/20
56022,<=5,12/3/20
56023,13,12/3/20
56024,187,12/3/20
56025,21,12/3/20
56026,106,12/3/20
56027,27,12/3/20
56028,57,12/3/20
56029,32,12/3/20
56030,0,12/3/20
56031,777,12/3/20
56032,14,12/3/20
56033,26,12/3/20
56034,23,12/3/20
56035,44,12/3/20
56036,61,12/3/20
56037,61,12/3/20
56039,40,12/3/20
56041,54,12/3/20
56042,30,12/3/20
56043,15,12/3/20
56044,117,12/3/20
56045,20,12/3/20
56046,<=5,12/3/20
56047,0,12/3/20
56048,219,12/3/20
56050,66,12/3/20
56051,27,12/3/20
56052,38,12/3/20
56054,46,12/3/20
56055,195,12/3/20
56056,<=5,12/3/20
56057,328,12/3/20
56058,387,12/3/20
56060,15,12/3/20
56062,313,12/3/20
56063,130,12/3/20
56065,146,12/3/20
56068,55,12/3/20
56069,298,12/3/20
56071,932,12/3/20
56072,92,12/3/20
56073,943,12/3/20
56074,112,12/3/20
56075,6,12/3/20
56078,18,12/3/20
56080,32,12/3/20
56081,471,12/3/20
56082,681,12/3/20
56083,45,12/3/20
56084,0,12/3/20
56085,383,12/3/20
56087,199,12/3/20
56088,158,12/3/20
56089,9,12/3/20
56090,23,12/3/20
56091,10,12/3/20
56093,1140,12/3/20
56096,117,12/3/20
56097,147,12/3/20
56098,92,12/3/20
56101,503,12/3/20
56110,145,12/3/20
56111,18,12/3/20
56113,15,12/3/20
56114,24,12/3/20
56115,76,12/3/20
56116,51,12/3/20
56117,33,12/3/20
56118,22,12/3/20
56119,99,12/3/20
56120,87,12/3/20
56121,38,12/3/20
56122,88,12/3/20
56123,27,12/3/20
56125,<=5,12/3/20
56127,13,12/3/20
56128,207,12/3/20
56129,74,12/3/20
56131,207,12/3/20
56132,15,12/3/20
56134,33,12/3/20
56136,57,12/3/20
56137,90,12/3/20
56138,111,12/3/20
56139,31,12/3/20
56140,<=5,12/3/20
56141,13,12/3/20
56142,69,12/3/20
56143,217,12/3/20
56144,81,12/3/20
56145,43,12/3/20
56146,0,12/3/20
56147,19,12/3/20
56149,95,12/3/20
56150,155,12/3/20
56151,51,12/3/20
56152,114,12/3/20
56153,28,12/3/20
56155,43,12/3/20
56156,507,12/3/20
56157,46,12/3/20
56158,35,12/3/20
56159,217,12/3/20
56160,<=5,12/3/20
56161,28,12/3/20
56162,8,12/3/20
56164,466,12/3/20
56165,31,12/3/20
56166,19,12/3/20
56167,41,12/3/20
56168,68,12/3/20
56169,61,12/3/20
56170,27,12/3/20
56171,82,12/3/20
56172,208,12/3/20
56173,27,12/3/20
56174,30,12/3/20
56175,196,12/3/20
56176,61,12/3/20
56177,0,12/3/20
56178,134,12/3/20
56180,91,12/3/20
56181,62,12/3/20
56183,110,12/3/20
56185,54,12/3/20
56186,23,12/3/20
56187,2491,12/3/20
56201,2789,12/3/20
56207,6,12/3/20
56208,112,12/3/20
56209,179,12/3/20
56210,0,12/3/20
56211,36,12/3/20
56212,29,12/3/20
56214,38,12/3/20
56215,368,12/3/20
56216,44,12/3/20
56218,37,12/3/20
56219,31,12/3/20
56220,240,12/3/20
56221,64,12/3/20
56222,164,12/3/20
56223,76,12/3/20
56224,8,12/3/20
56225,58,12/3/20
56226,11,12/3/20
56227,<=5,12/3/20
56228,59,12/3/20
56229,119,12/3/20
56230,44,12/3/20
56231,17,12/3/20
56232,187,12/3/20
56235,23,12/3/20
56236,26,12/3/20
56237,32,12/3/20
56239,70,12/3/20
56240,61,12/3/20
56241,233,12/3/20
56243,91,12/3/20
56244,89,12/3/20
56245,38,12/3/20
56248,34,12/3/20
56249,<=5,12/3/20
56251,103,12/3/20
56252,88,12/3/20
56253,65,12/3/20
56255,20,12/3/20
56256,124,12/3/20
56257,16,12/3/20
56258,1532,12/3/20
56260,57,12/3/20
56262,51,12/3/20
56263,36,12/3/20
56264,220,12/3/20
56265,674,12/3/20
56266,83,12/3/20
56267,380,12/3/20
56270,74,12/3/20
56271,67,12/3/20
56273,431,12/3/20
56274,10,12/3/20
56276,10,12/3/20
56277,162,12/3/20
56278,172,12/3/20
56279,110,12/3/20
56280,37,12/3/20
56281,76,12/3/20
56282,136,12/3/20
56283,478,12/3/20
56284,151,12/3/20
56285,70,12/3/20
56287,7,12/3/20
56288,344,12/3/20
56289,66,12/3/20
56291,28,12/3/20
56292,26,12/3/20
56293,65,12/3/20
56294,6,12/3/20
56295,25,12/3/20
56296,83,12/3/20
56297,48,12/3/20
56301,3011,12/3/20
56302,32,12/3/20
56303,2195,12/3/20
56304,1727,12/3/20
56307,550,12/3/20
56308,1937,12/3/20
56309,77,12/3/20
56310,493,12/3/20
56311,27,12/3/20
56312,174,12/3/20
56313,<=5,12/3/20
56314,101,12/3/20
56315,103,12/3/20
56316,92,12/3/20
56317,<=5,12/3/20
56318,100,12/3/20
56319,81,12/3/20
56320,880,12/3/20
56321,151,12/3/20
56323,24,12/3/20
56324,44,12/3/20
56325,15,12/3/20
56326,136,12/3/20
56327,39,12/3/20
56328,12,12/3/20
56329,633,12/3/20
56330,108,12/3/20
56331,130,12/3/20
56332,93,12/3/20
56333,13,12/3/20
56334,332,12/3/20
56335,12,12/3/20
56336,131,12/3/20
56338,112,12/3/20
56339,60,12/3/20
56340,209,12/3/20
56341,<=5,12/3/20
56342,141,12/3/20
56343,47,12/3/20
56344,6,12/3/20
56345,1022,12/3/20
56347,792,12/3/20
56349,38,12/3/20
56350,16,12/3/20
56352,635,12/3/20
56353,553,12/3/20
56354,88,12/3/20
56355,38,12/3/20
56356,40,12/3/20
56357,65,12/3/20
56358,141,12/3/20
56359,140,12/3/20
56360,322,12/3/20
56361,151,12/3/20
56362,502,12/3/20
56363,13,12/3/20
56364,497,12/3/20
56367,557,12/3/20
56368,398,12/3/20
56369,89,12/3/20
56371,10,12/3/20
56372,0,12/3/20
56373,258,12/3/20
56374,955,12/3/20
56375,74,12/3/20
56376,41,12/3/20
56377,1861,12/3/20
56378,659,12/3/20
56379,1506,12/3/20
56381,115,12/3/20
56382,106,12/3/20
56384,33,12/3/20
56385,34,12/3/20
56386,38,12/3/20
56387,838,12/3/20
56388,0,12/3/20
56389,7,12/3/20
56393,0,12/3/20
56395,0,12/3/20
56396,0,12/3/20
56397,<=5,12/3/20
56398,<=5,12/3/20
56399,0,12/3/20
56401,1732,12/3/20
56425,581,12/3/20
56430,<=5,12/3/20
56431,545,12/3/20
56433,105,12/3/20
56434,8,12/3/20
56435,107,12/3/20
56436,<=5,12/3/20
56437,46,12/3/20
56438,239,12/3/20
56440,97,12/3/20
56441,135,12/3/20
56442,189,12/3/20
56443,67,12/3/20
56444,130,12/3/20
56446,108,12/3/20
56447,56,12/3/20
56448,28,12/3/20
56449,107,12/3/20
